Map data ©2017 Google|AYE, Singapore|12A Bayfront Ave, Singapore 018970|17.1 km|17079|1.324200,103.746710;1.324200,103.747420;1.324340,103.747390;1.324520,103.747430;1.324660,103.747510;1.324850,103.747740;1.324890,103.747710;1.324990,103.747690;1.325990,103.747590;1.325990,103.747500;1.326050,103.747370;1.326130,103.747270;1.326230,103.747200;1.326390,103.747130;1.326330,103.746600;1.326300,103.746300;1.326280,103.746300;1.326250,103.746290;1.326190,103.746250;1.326160,103.746190;1.326160,103.746120;1.326170,103.746100;1.326140,103.746020;1.326020,103.745860;1.325950,103.745790;1.325100,103.745830;1.324360,103.745850;1.323830,103.746040;1.323670,103.746140;1.323580,103.746400;1.323490,103.746660;1.323320,103.747360;1.322870,103.749030;1.322700,103.749540;1.322630,103.749720;1.322590,103.749760;1.322250,103.751020;1.321510,103.753260;1.321240,103.754060;1.321060,103.754430;1.320770,103.754870;1.320500,103.755180;1.320070,103.755560;1.318920,103.756530;1.315900,103.759100;1.315050,103.759880;1.313280,103.761620;1.313180,103.761760;1.312030,103.762860;1.311610,103.763290;1.310900,103.763990;1.309820,103.764990;1.309120,103.765550;1.307360,103.766820;1.306850,103.767310;1.305940,103.768440;1.305300,103.769280;1.304980,103.769770;1.304630,103.770400;1.304260,103.771160;1.303860,103.772080;1.303450,103.772900;1.303210,103.773400;1.302940,103.773850;1.302880,103.773960;1.302810,103.774080;1.301570,103.776260;1.301120,103.777040;1.299610,103.779510;1.299170,103.780220;1.298620,103.781190;1.298130,103.782080;1.297850,103.782590;1.297640,103.782930;1.297250,103.783450;1.296890,103.783850;1.296400,103.784310;1.294800,103.785700;1.293690,103.786670;1.293240,103.787130;1.292900,103.787530;1.292690,103.787800;1.291940,103.788910;1.290260,103.791580;1.289760,103.792290;1.289280,103.792910;1.288780,103.793510;1.288530,103.793850;1.288050,103.794550;1.287420,103.795690;1.287140,103.796170;1.286740,103.796810;1.285960,103.797950;1.285510,103.798600;1.284830,103.799640;1.284550,103.800190;1.284410,103.800540;1.284260,103.801080;1.284180,103.801860;1.284100,103.803010;1.284020,103.803910;1.283960,103.804870;1.283850,103.806520;1.283790,103.807810;1.283640,103.810150;1.283580,103.810890;1.283520,103.811320;1.283390,103.812060;1.283230,103.812660;1.283060,103.813220;1.282850,103.813750;1.282490,103.814530;1.282130,103.815130;1.281250,103.816530;1.280170,103.818320;1.279720,103.819010;1.279520,103.819360;1.279360,103.819700;1.279200,103.820140;1.279100,103.820500;1.279020,103.820940;1.278950,103.821420;1.278920,103.822670;1.278900,103.823000;1.278870,103.823400;1.278810,103.823690;1.278770,103.823860;1.278690,103.824200;1.278380,103.824940;1.278040,103.825570;1.277490,103.826430;1.276910,103.827110;1.275430,103.828850;1.275080,103.829240;1.274550,103.829790;1.273260,103.831260;1.272870,103.831730;1.272730,103.831930;1.272610,103.832160;1.272480,103.832500;1.272390,103.832860;1.272340,103.833250;1.272350,103.833750;1.272410,103.835330;1.272470,103.836250;1.272550,103.838420;1.272590,103.839950;1.272670,103.841940;1.272690,103.843690;1.272690,103.843960;1.272700,103.844070;1.272700,103.845300;1.272670,103.845640;1.272540,103.846630;1.272480,103.847130;1.272460,103.847530;1.272510,103.847960;1.272590,103.848240;1.272690,103.848490;1.272800,103.848690;1.273200,103.849400;1.273500,103.850030;1.273590,103.850280;1.273670,103.850570;1.273730,103.850890;1.273760,103.851430;1.273700,103.851820;1.273640,103.852150;1.273490,103.852540;1.273350,103.852840;1.272810,103.853720;1.272110,103.854810;1.271050,103.856440;1.270710,103.857070;1.270560,103.857440;1.270590,103.857490;1.270600,103.857550;1.270610,103.857630;1.270550,103.857870;1.270510,103.858140;1.270500,103.858420;1.270510,103.858810;1.270650,103.859390;1.270870,103.859980;1.271030,103.860300;1.272000,103.861760;1.272380,103.862510;1.272530,103.862590;1.272660,103.862640;1.272770,103.862630;1.272810,103.862620;1.272870,103.862570;1.273010,103.862410;1.273080,103.862110;1.273170,103.861830;1.273340,103.861530;1.273620,103.861260;1.274070,103.860950;1.274190,103.860890;1.275390,103.859080;1.275950,103.858240;1.276600,103.857190;1.277220,103.856210;1.277310,103.856080;1.277370,103.856110;1.278290,103.856680;1.278910,103.857070;1.278490,103.857730;
Map data ©2017 Google|12A Bayfront Ave, Singapore 018970|AYE, Singapore|18.0 km|18042|1.278490,103.857730;1.275750,103.861900;1.275570,103.862190;1.275480,103.862400;1.275440,103.862530;1.275410,103.862780;1.275420,103.863100;1.275400,103.863330;1.275360,103.863460;1.275280,103.863630;1.275150,103.863800;1.275080,103.863860;1.274920,103.863950;1.274810,103.864000;1.274540,103.864100;1.274390,103.864170;1.274270,103.864260;1.274070,103.864460;1.273960,103.864640;1.273800,103.864960;1.272680,103.863360;1.272490,103.863170;1.272260,103.862860;1.271830,103.862410;1.271620,103.862180;1.271230,103.861630;1.270800,103.860940;1.270350,103.860280;1.270320,103.860140;1.270390,103.859900;1.270250,103.859480;1.270160,103.858920;1.270140,103.858550;1.270210,103.857850;1.270300,103.857440;1.270540,103.856850;1.270730,103.856510;1.271810,103.854830;1.272640,103.853610;1.273100,103.852900;1.273300,103.852460;1.273460,103.851950;1.273530,103.851530;1.273540,103.851150;1.273520,103.850780;1.273400,103.850310;1.273170,103.849750;1.272990,103.849350;1.272780,103.848940;1.272590,103.848620;1.272470,103.848330;1.272370,103.848030;1.272320,103.847810;1.272310,103.847530;1.272330,103.847240;1.272550,103.845680;1.272590,103.844900;1.272560,103.843630;1.272540,103.842130;1.272520,103.841260;1.272460,103.840160;1.272430,103.838760;1.272360,103.836490;1.272250,103.833810;1.272240,103.833080;1.272310,103.832610;1.272380,103.832370;1.272590,103.831920;1.272720,103.831720;1.272920,103.831460;1.273630,103.830660;1.274490,103.829660;1.274630,103.829510;1.274710,103.829380;1.274920,103.829150;1.275380,103.828640;1.276180,103.827640;1.276760,103.826800;1.276860,103.826680;1.277100,103.826290;1.277580,103.825420;1.278010,103.824670;1.278140,103.824520;1.278420,103.823940;1.278570,103.823510;1.278700,103.822980;1.278740,103.822630;1.278780,103.821590;1.278810,103.821280;1.278930,103.820540;1.279030,103.820100;1.279240,103.819580;1.279480,103.819100;1.279830,103.818570;1.280480,103.817490;1.281490,103.815860;1.281710,103.815540;1.282200,103.814710;1.282570,103.814000;1.282960,103.813000;1.283160,103.812320;1.283320,103.811570;1.283450,103.810570;1.283600,103.808380;1.283680,103.806830;1.283770,103.805510;1.283840,103.804380;1.283940,103.802980;1.284020,103.801800;1.284120,103.800980;1.284210,103.800630;1.284430,103.800050;1.284700,103.799530;1.285250,103.798710;1.285850,103.797790;1.286500,103.796860;1.286980,103.796100;1.287370,103.795380;1.287740,103.794720;1.287900,103.794440;1.288210,103.793980;1.288610,103.793450;1.289280,103.792620;1.289550,103.792280;1.290000,103.791640;1.290740,103.790480;1.292210,103.788160;1.292710,103.787480;1.293110,103.787000;1.293440,103.786660;1.294690,103.785540;1.295270,103.785040;1.295800,103.784590;1.296610,103.783870;1.296920,103.783550;1.297200,103.783190;1.297520,103.782780;1.297620,103.782620;1.298370,103.781250;1.298920,103.780250;1.299880,103.778720;1.300490,103.777730;1.301030,103.776830;1.301910,103.775300;1.302680,103.773960;1.302930,103.773540;1.303270,103.772920;1.303450,103.772570;1.303890,103.771620;1.304110,103.771110;1.304500,103.770300;1.304990,103.769450;1.305330,103.768970;1.306400,103.767600;1.306800,103.767130;1.307110,103.766840;1.307330,103.766660;1.308480,103.765820;1.309160,103.765330;1.309680,103.764910;1.310250,103.764390;1.310580,103.764080;1.311450,103.763230;1.311870,103.762790;1.312250,103.762400;1.312260,103.762340;1.312290,103.762290;1.312360,103.762210;1.312600,103.761940;1.312740,103.761790;1.312840,103.761520;1.312860,103.761360;1.312860,103.761120;1.312860,103.760630;1.312880,103.760490;1.312990,103.760320;1.313140,103.760210;1.313290,103.760180;1.313440,103.760190;1.315100,103.760610;1.315600,103.760800;1.315830,103.760920;1.316070,103.761070;1.316450,103.761380;1.316950,103.761790;1.317110,103.761860;1.317490,103.762110;1.317820,103.762350;1.318510,103.762730;1.318610,103.762780;1.318760,103.762780;1.319090,103.762760;1.319300,103.762710;1.319340,103.762700;1.319380,103.762700;1.319470,103.762640;1.319890,103.762360;1.320680,103.761850;1.321670,103.761210;1.322330,103.760740;1.323300,103.760080;1.323780,103.759720;1.323930,103.759580;1.324380,103.759160;1.324680,103.758830;1.325030,103.758380;1.325320,103.757850;1.325470,103.757570;1.325620,103.757260;1.325760,103.756940;1.326180,103.755790;1.326440,103.754970;1.326680,103.754240;1.327110,103.752950;1.327390,103.752230;1.327490,103.752000;1.327250,103.751880;1.327060,103.751790;1.326870,103.751720;1.326650,103.751700;1.326360,103.751780;1.325980,103.752000;1.325420,103.752340;1.324520,103.752860;1.324330,103.752910;1.324150,103.752930;1.323980,103.752910;1.323820,103.752860;1.323660,103.752790;1.323480,103.752650;1.323370,103.752520;1.323020,103.752050;1.322700,103.751600;1.322630,103.751450;1.322570,103.751280;1.322560,103.751110;1.322570,103.750950;1.322600,103.750800;1.322680,103.750650;1.322780,103.750500;1.323000,103.750310;1.323230,103.750220;1.323490,103.750140;1.323560,103.750120;1.323670,103.749990;1.323770,103.749880;1.323780,103.749830;1.323860,103.749580;1.323970,103.749230;1.324080,103.748860;1.324210,103.748430;1.324260,103.748270;1.324350,103.748210;1.324560,103.748160;1.324660,103.748100;1.324760,103.747940;1.324810,103.747810;1.324850,103.747740;1.324740,103.747610;1.324660,103.747510;1.324570,103.747450;1.324360,103.747390;1.324340,103.746760;1.324330,103.746730;1.324210,103.746710;1.324200,103.746710;
Map data ©2017 Google|21 Marina Station Rd, Singapore 018990|17 Turf Club Rd, Singapore 287975|17.7 km|17715|1.275170,103.853580;1.275030,103.853560;1.274880,103.853590;1.274700,103.853690;1.274230,103.854360;1.273970,103.854880;1.273810,103.855220;1.273690,103.855260;1.273620,103.855250;1.273220,103.855150;1.273080,103.855160;1.273000,103.855190;1.272960,103.855240;1.272890,103.855380;1.273190,103.856140;1.273330,103.856420;1.273490,103.856590;1.273660,103.856710;1.273810,103.856770;1.273960,103.856810;1.274170,103.856820;1.274580,103.856730;1.274970,103.856640;1.275160,103.856630;1.275350,103.856670;1.275540,103.856760;1.277240,103.857830;1.278540,103.858710;1.279790,103.859490;1.281110,103.860270;1.281710,103.860570;1.281990,103.860690;1.282460,103.860890;1.282910,103.861040;1.283750,103.861250;1.285000,103.861450;1.286140,103.861490;1.287650,103.861510;1.288150,103.861510;1.288710,103.861540;1.289380,103.861560;1.290600,103.861600;1.291400,103.861640;1.291990,103.861760;1.292380,103.861880;1.292740,103.862080;1.292940,103.862230;1.293130,103.862410;1.293210,103.862510;1.293340,103.862650;1.293460,103.862810;1.293590,103.862980;1.293710,103.863200;1.293840,103.863490;1.293910,103.863680;1.294080,103.864370;1.294480,103.866410;1.294780,103.868040;1.295050,103.869450;1.295320,103.870890;1.295350,103.871010;1.295390,103.871550;1.295470,103.871700;1.295530,103.872140;1.295650,103.874030;1.295740,103.875170;1.295780,103.875410;1.295850,103.875640;1.295990,103.875890;1.296410,103.876260;1.297140,103.876600;1.297430,103.876680;1.297530,103.876710;1.298090,103.876880;1.298230,103.876940;1.299140,103.877300;1.299320,103.877440;1.300900,103.877950;1.301140,103.878000;1.301500,103.878120;1.301650,103.878170;1.301750,103.878180;1.302070,103.878170;1.302420,103.878140;1.303000,103.878040;1.303770,103.877840;1.304070,103.877740;1.304310,103.877650;1.307110,103.876560;1.307670,103.876340;1.308410,103.876010;1.309800,103.875520;1.310780,103.875310;1.311770,103.875110;1.312290,103.875020;1.312980,103.874910;1.314190,103.874710;1.314390,103.874660;1.315350,103.874530;1.315940,103.874480;1.316770,103.874480;1.317200,103.874540;1.317600,103.874630;1.317750,103.874630;1.318250,103.874720;1.319160,103.874840;1.319610,103.874900;1.319830,103.874910;1.320010,103.874880;1.320350,103.874800;1.320570,103.874700;1.320910,103.874480;1.321340,103.874180;1.322640,103.873280;1.322730,103.873240;1.322790,103.873230;1.325450,103.871240;1.325760,103.871020;1.326550,103.870310;1.326850,103.870010;1.327680,103.868970;1.327970,103.868490;1.328290,103.867850;1.328620,103.867040;1.328960,103.865840;1.329240,103.864970;1.329520,103.864330;1.329950,103.863460;1.330240,103.862790;1.330380,103.862330;1.330470,103.861660;1.330460,103.861270;1.330430,103.861040;1.330330,103.860660;1.330000,103.859750;1.329330,103.857780;1.329080,103.856940;1.329010,103.856340;1.329010,103.856010;1.329030,103.855620;1.329110,103.854550;1.329230,103.853210;1.329320,103.852170;1.329430,103.850660;1.329570,103.849200;1.329630,103.848600;1.329680,103.847720;1.329680,103.846380;1.329630,103.844670;1.329580,103.843700;1.329520,103.842710;1.329490,103.842470;1.329420,103.842090;1.329270,103.841630;1.328850,103.840740;1.328570,103.840190;1.328280,103.839640;1.327960,103.839120;1.327600,103.838460;1.327410,103.838030;1.327220,103.837560;1.326720,103.835950;1.326350,103.834810;1.325840,103.833110;1.325760,103.832740;1.325730,103.832470;1.325750,103.832220;1.325780,103.831940;1.325890,103.831600;1.326230,103.830970;1.326410,103.830640;1.326660,103.830140;1.326750,103.829870;1.326800,103.829620;1.326820,103.829300;1.326790,103.828980;1.326690,103.828410;1.326540,103.827600;1.326500,103.827110;1.326520,103.826870;1.326590,103.826520;1.326640,103.826340;1.326840,103.825920;1.327040,103.825620;1.327320,103.825310;1.328010,103.824650;1.328260,103.824380;1.328510,103.824080;1.328910,103.823510;1.329130,103.823120;1.329310,103.822720;1.329670,103.821790;1.329860,103.821260;1.330130,103.820590;1.330300,103.820220;1.330550,103.819750;1.331110,103.818710;1.331810,103.817480;1.332700,103.815840;1.333200,103.814920;1.333330,103.814630;1.333450,103.814290;1.333700,103.813440;1.333890,103.812720;1.333990,103.812450;1.334160,103.812070;1.334360,103.811730;1.334460,103.811560;1.334710,103.811230;1.336300,103.809470;1.337140,103.808540;1.337430,103.808210;1.337500,103.808040;1.337530,103.807990;1.338400,103.806940;1.338490,103.806800;1.338560,103.806660;1.338590,103.806530;1.338570,103.806330;1.338520,103.806160;1.338340,103.805830;1.338210,103.805510;1.338140,103.805250;1.338120,103.804840;1.338250,103.802610;1.338250,103.802100;1.338180,103.801720;1.338030,103.801310;1.337410,103.800070;1.337150,103.799590;1.336930,103.799240;1.336800,103.799090;1.336600,103.798940;1.336300,103.798790;1.336010,103.798700;1.334950,103.798440;1.333900,103.798170;1.333730,103.798150;1.333450,103.798170;1.332830,103.798290;1.332470,103.798330;1.332320,103.798330;1.332330,103.798170;1.332440,103.797870;1.333060,103.796140;1.333090,103.796000;1.333090,103.795950;1.333070,103.795900;1.333050,103.795830;1.333110,103.795800;1.333240,103.795800;1.333520,103.795620;1.333580,103.795510;1.333880,103.794680;
Map data ©2017 Google, Urban Redevelopment Authority|17 Turf Club Rd, Singapore 287975|21 Marina Station Rd, Singapore 018990|15.3 km|15329|1.333880,103.794680;1.333570,103.795550;1.333540,103.795600;1.333460,103.795670;1.333240,103.795800;1.333190,103.795860;1.333070,103.795900;1.332820,103.795930;1.332680,103.795920;1.332110,103.795740;1.331970,103.795760;1.331850,103.795780;1.331570,103.796630;1.331350,103.797200;1.331180,103.797690;1.330550,103.799500;1.329760,103.801680;1.329390,103.802790;1.329210,103.803260;1.329080,103.803520;1.328460,103.804540;1.327600,103.805870;1.326380,103.807690;1.324780,103.810020;1.324500,103.810400;1.324460,103.810530;1.324300,103.810930;1.324190,103.811330;1.324030,103.811980;1.323980,103.812300;1.323950,103.812810;1.323930,103.813330;1.323860,103.813630;1.323140,103.813470;1.322990,103.813420;1.322500,103.813340;1.322120,103.813270;1.321860,103.813200;1.321640,103.813100;1.321510,103.813010;1.320910,103.812490;1.320230,103.811850;1.319990,103.811570;1.319820,103.811340;1.319810,103.811210;1.319810,103.811150;1.319450,103.810410;1.319260,103.809970;1.319110,103.809680;1.318920,103.809370;1.318780,103.809170;1.317850,103.808140;1.317000,103.807210;1.316620,103.806760;1.316070,103.806170;1.315230,103.805270;1.314920,103.805020;1.314650,103.804860;1.314210,103.804660;1.313150,103.804290;1.312540,103.804080;1.311120,103.803700;1.310460,103.803520;1.309690,103.803260;1.308630,103.802850;1.307370,103.802380;1.306090,103.801910;1.305830,103.801850;1.305120,103.801730;1.303410,103.801610;1.300670,103.801020;1.297850,103.800420;1.296920,103.800090;1.295900,103.799630;1.295540,103.799480;1.295340,103.799420;1.294810,103.799290;1.293930,103.799120;1.293360,103.798940;1.293170,103.798860;1.292730,103.798630;1.292490,103.798460;1.292200,103.798200;1.291840,103.797780;1.291690,103.797560;1.291520,103.797230;1.290780,103.795430;1.290540,103.794860;1.290470,103.794850;1.290400,103.794760;1.290290,103.794580;1.289850,103.793930;1.289650,103.793700;1.289500,103.793560;1.289320,103.793460;1.289150,103.793430;1.289060,103.793460;1.288990,103.793510;1.288810,103.793710;1.288640,103.793910;1.288470,103.794090;1.288400,103.794130;1.288300,103.794170;1.288050,103.794550;1.287420,103.795690;1.287140,103.796170;1.286550,103.797090;1.285510,103.798600;1.284830,103.799640;1.284550,103.800190;1.284410,103.800540;1.284260,103.801080;1.284180,103.801860;1.284140,103.802490;1.284020,103.803910;1.283850,103.806520;1.283730,103.808940;1.283580,103.810890;1.283520,103.811320;1.283390,103.812060;1.283230,103.812660;1.283060,103.813220;1.282850,103.813750;1.282490,103.814530;1.282130,103.815130;1.281250,103.816530;1.280450,103.817850;1.280170,103.818320;1.279720,103.819010;1.279520,103.819360;1.279360,103.819700;1.279200,103.820140;1.279100,103.820500;1.278980,103.821170;1.278950,103.821420;1.278920,103.822670;1.278870,103.823400;1.278780,103.823840;1.278690,103.824200;1.278380,103.824940;1.278040,103.825570;1.277450,103.826480;1.275430,103.828850;1.275080,103.829240;1.274920,103.829410;1.274840,103.829540;1.274380,103.830130;1.273130,103.831670;1.272960,103.831910;1.272840,103.832180;1.272780,103.832380;1.272750,103.832580;1.272730,103.832770;1.272650,103.832970;1.272540,103.834560;1.272540,103.835370;1.272570,103.836240;1.272660,103.839340;1.272680,103.839940;1.272760,103.842210;1.272770,103.843090;1.272800,103.843990;1.273510,103.844600;1.273640,103.844770;1.274260,103.845210;1.274900,103.845790;1.275870,103.846540;1.276220,103.846860;1.276630,103.847290;1.276700,103.847380;1.276610,103.847480;1.276500,103.847640;1.275660,103.848820;1.274360,103.850860;1.274160,103.851470;1.273870,103.852340;1.273740,103.852610;1.273140,103.853580;1.272720,103.854230;1.272610,103.854450;1.272610,103.854610;1.272640,103.854750;1.272670,103.854850;1.272920,103.855030;1.273220,103.855150;1.273650,103.855260;1.273790,103.855230;1.273820,103.855200;1.274050,103.854700;1.274230,103.854360;1.274520,103.853920;1.274700,103.853690;1.274770,103.853640;1.274950,103.853570;1.275090,103.853560;1.275170,103.853580;
Map data ©2017 Google|Bedok South Ave 1, Singapore|Medical Dr, Singapore|21.8 km|21811|1.314000,103.933640;1.314150,103.933590;1.314550,103.933530;1.315830,103.933260;1.316580,103.933120;1.316920,103.933060;1.318820,103.932790;1.318940,103.932770;1.318960,103.932860;1.318370,103.932970;1.316600,103.933220;1.314900,103.933550;1.314160,103.933660;1.312480,103.934130;1.310780,103.934600;1.309060,103.935080;1.308850,103.935130;1.308620,103.935180;1.308430,103.935200;1.308200,103.935140;1.308040,103.935060;1.307930,103.934980;1.307850,103.934880;1.307730,103.934640;1.307700,103.934450;1.307760,103.934280;1.308230,103.933540;1.308300,103.933290;1.308260,103.932910;1.308170,103.932430;1.307910,103.931360;1.307770,103.930740;1.307750,103.930540;1.307490,103.929650;1.307320,103.929170;1.307090,103.928670;1.306120,103.926870;1.305910,103.926380;1.305610,103.925450;1.304180,103.920390;1.302580,103.914690;1.301960,103.912520;1.301390,103.910500;1.300590,103.907580;1.300210,103.906240;1.299820,103.905090;1.299290,103.903630;1.298990,103.902860;1.297340,103.898460;1.296080,103.895110;1.295830,103.894410;1.295690,103.893830;1.295610,103.893420;1.295540,103.893000;1.295510,103.892640;1.295500,103.891170;1.295690,103.886780;1.295700,103.885100;1.295570,103.881790;1.295480,103.879980;1.295460,103.879390;1.295440,103.879370;1.295420,103.879360;1.295360,103.879110;1.295230,103.877870;1.295160,103.877470;1.295070,103.877280;1.294880,103.876880;1.294690,103.876600;1.294490,103.876400;1.294220,103.876200;1.293700,103.875930;1.293040,103.875690;1.292710,103.875580;1.292400,103.875520;1.292090,103.875490;1.291780,103.875440;1.291430,103.875430;1.291130,103.875460;1.290810,103.875540;1.290070,103.875830;1.289370,103.876230;1.288920,103.876600;1.287820,103.877530;1.287240,103.877970;1.286770,103.878200;1.286360,103.878350;1.285870,103.878460;1.285460,103.878490;1.285040,103.878450;1.284300,103.878280;1.283800,103.878090;1.283300,103.877790;1.282880,103.877440;1.282420,103.876940;1.281670,103.876010;1.281410,103.875630;1.278060,103.871060;1.275830,103.867980;1.274050,103.865360;1.271810,103.862210;1.271420,103.861630;1.270490,103.860140;1.270390,103.859900;1.270250,103.859480;1.270160,103.858920;1.270140,103.858550;1.270210,103.857850;1.270300,103.857440;1.270540,103.856850;1.270730,103.856510;1.271810,103.854830;1.272640,103.853610;1.273100,103.852900;1.273300,103.852460;1.273460,103.851950;1.273530,103.851530;1.273540,103.851150;1.273520,103.850780;1.273400,103.850310;1.273170,103.849750;1.272990,103.849350;1.272780,103.848940;1.272590,103.848620;1.272470,103.848330;1.272370,103.848030;1.272320,103.847810;1.272310,103.847530;1.272330,103.847240;1.272550,103.845680;1.272590,103.844900;1.272560,103.843630;1.272540,103.842130;1.272520,103.841260;1.272460,103.840160;1.272430,103.838760;1.272360,103.836490;1.272250,103.833810;1.272240,103.833080;1.272310,103.832610;1.272380,103.832370;1.272590,103.831920;1.272720,103.831720;1.272920,103.831460;1.273630,103.830660;1.274490,103.829660;1.274630,103.829510;1.274710,103.829380;1.274920,103.829150;1.275380,103.828640;1.276180,103.827640;1.276760,103.826800;1.276860,103.826680;1.277100,103.826290;1.277580,103.825420;1.278010,103.824670;1.278140,103.824520;1.278420,103.823940;1.278570,103.823510;1.278700,103.822980;1.278740,103.822630;1.278780,103.821590;1.278810,103.821280;1.278930,103.820540;1.279030,103.820100;1.279240,103.819580;1.279480,103.819100;1.279830,103.818570;1.280480,103.817490;1.281490,103.815860;1.281710,103.815540;1.282200,103.814710;1.282570,103.814000;1.282960,103.813000;1.283160,103.812320;1.283320,103.811570;1.283450,103.810570;1.283600,103.808380;1.283680,103.806830;1.283770,103.805510;1.283840,103.804380;1.283940,103.802980;1.284020,103.801800;1.284120,103.800980;1.284210,103.800630;1.284430,103.800050;1.284700,103.799530;1.285250,103.798710;1.285850,103.797790;1.286500,103.796860;1.286980,103.796100;1.287370,103.795380;1.287740,103.794720;1.287900,103.794440;1.288210,103.793980;1.288610,103.793450;1.289280,103.792620;1.289550,103.792280;1.290000,103.791640;1.290740,103.790480;1.292210,103.788160;1.292420,103.787860;1.292390,103.787810;1.292400,103.787750;1.292440,103.787670;1.292760,103.787200;1.292870,103.786990;1.292940,103.786770;1.292950,103.786580;1.292840,103.786050;1.292860,103.785870;1.292920,103.785640;1.292980,103.785550;1.293120,103.785410;1.293160,103.785320;1.293300,103.785190;1.293490,103.785020;1.293630,103.784980;1.293800,103.784950;1.294100,103.784920;1.294260,103.784890;1.294090,103.784470;1.293960,103.784220;1.293940,103.784220;1.293890,103.784200;1.293870,103.784160;1.293870,103.784110;1.293900,103.784070;1.293910,103.784060;1.293870,103.783970;1.293810,103.783920;
